annual_income,age,total_debt,debt_to_income,credit_utilization,num_open_accounts,num_late_payments_2yrs,years_credit_history,loan_amount_requested,employment_years,creditworthy
79379.42,50,17693.04,0.2229,0.1081,3,1,11.92,16441.93,3.67,1
15977.96,24,19195.38,1.2014,0.1433,4,1,8.23,11479.38,8.22,0
57871.76,22,16601.99,0.2869,0.2113,2,1,9.98,5499.77,8.66,1
18640.42,23,0.0,0.0,0.7639,2,2,14.26,10683.14,3.61,0
70194.25,41,0.0,0.0,0.3065,3,0,19.73,9434.97,1.26,1
53110.83,26,6022.91,0.1134,0.3841,5,1,7.27,4649.38,8.97,1
63392.2,63,18499.91,0.2918,0.3739,5,0,2.64,23736.81,6.38,0
37722.34,38,18472.07,0.4897,0.3201,3,3,7.29,10510.43,1.87,0
80589.3,64,12957.31,0.1608,0.0611,5,1,10.3,5665.6,4.68,1
75834.49,25,22622.95,0.2983,0.0796,3,0,10.95,500.0,4.98,1
66670.89,29,2685.09,0.0403,0.3994,5,2,14.21,12699.73,1.02,1
52409.66,40,22322.82,0.4259,0.4095,5,2,9.49,16144.82,7.67,0
66597.15,48,20696.91,0.3108,0.2606,5,5,9.57,6787.04,6.19,0
40862.15,46,19530.66,0.478,0.2515,2,0,5.82,13122.31,7.91,0
72111.11,38,12815.51,0.1777,0.0654,8,1,6.93,3268.96,2.85,1
87989.62,39,36968.93,0.4202,0.1347,0,2,16.34,10165.3,6.58,1
76412.21,23,20918.35,0.2738,0.3679,3,1,15.7,20677.52,2.33,1
40407.95,29,3379.97,0.0836,0.227,6,1,17.26,10132.09,11.33,1
62228.35,56,17979.67,0.2889,0.4,3,0,11.86,6845.77,6.19,0
29137.17,51,24029.8,0.8247,0.3262,4,1,8.21,22737.49,8.37,0
66447.81,37,7942.7,0.1195,0.2807,4,1,7.97,13582.64,0.85,1
64012.07,43,28071.27,0.4385,0.1162,1,3,21.76,7975.17,4.99,0
17603.67,54,19584.4,1.1125,0.2348,4,1,24.61,5075.36,9.36,0
31764.32,61,0.0,0.0,0.2421,7,1,10.73,2808.98,1.63,1
49337.22,61,18596.06,0.3769,0.2676,5,0,7.13,15414.26,8.13,1
48982.81,25,10127.65,0.2068,0.1872,3,2,10.34,18136.11,6.99,0
30810.46,35,21446.16,0.6961,0.3307,2,2,9.18,12000.89,10.7,0
62779.57,23,26330.58,0.4194,0.5617,5,0,16.75,10412.61,5.16,1
60029.47,39,17341.94,0.2889,0.1813,3,3,3.68,16706.3,11.58,0
51114.62,48,34983.03,0.6844,0.6859,0,1,8.12,656.2,9.42,0
39884.17,23,12855.52,0.3223,0.3917,4,2,5.67,12607.14,1.59,0
75974.14,58,22497.81,0.2961,0.1542,3,1,11.31,12137.76,0.96,0
88108.14,24,24659.31,0.2799,0.1351,1,1,11.61,15317.14,9.78,1
45328.77,44,13831.85,0.3051,0.5467,8,1,10.77,15831.35,7.44,0
42756.66,51,24345.29,0.5694,0.0741,5,1,4.39,8736.25,6.37,0
64824.15,31,7863.92,0.1213,0.2247,6,1,3.71,26835.34,9.37,1
47839.41,57,9929.18,0.2076,0.2265,2,2,8.06,3322.87,8.82,1
52212.06,21,0.0,0.0,0.266,6,1,11.29,8187.96,1.15,0
69793.06,29,17896.91,0.2564,0.3966,5,2,11.37,18864.31,1.48,1
16812.88,37,18903.02,1.1243,0.1546,4,1,7.94,6920.64,4.88,0
81366.05,21,29151.16,0.3583,0.2147,3,1,14.84,12891.48,2.54,1
56453.61,23,24493.68,0.4339,0.3247,6,2,6.96,7740.04,12.8,0
46770.14,46,11582.45,0.2476,0.3232,6,2,12.5,8869.61,2.71,1
53215.32,51,861.84,0.0162,0.4806,5,2,6.76,1644.32,17.96,1
54248.59,46,20194.2,0.3723,0.1012,4,2,3.16,18086.08,10.04,0
20375.97,43,28329.04,1.3903,0.3849,7,3,7.45,18263.97,3.45,0
84898.76,50,24062.22,0.2834,0.238,3,1,5.06,18236.37,7.24,0
55826.51,30,28013.73,0.5018,0.3362,2,1,24.19,8565.67,2.73,0
63860.04,28,12457.33,0.1951,0.1778,7,1,3.75,14657.21,15.1,1
74031.0,64,9400.57,0.127,0.4122,3,1,9.21,27961.1,2.25,1
34576.75,45,6157.18,0.1781,0.1607,5,1,11.26,14321.37,7.88,1
64469.44,42,14329.24,0.2223,0.3817,2,1,14.72,2750.39,4.72,0
49647.18,35,14056.91,0.2831,0.3654,3,0,13.9,5167.9,2.11,1
71935.42,61,17480.13,0.243,0.2046,6,0,4.86,4790.5,3.71,1
12455.45,30,13448.43,1.0797,0.6352,5,2,8.81,22567.12,5.8,0
53018.11,40,13396.47,0.2527,0.3724,0,2,4.82,15154.45,13.64,0
42943.59,61,5679.67,0.1323,0.155,7,4,12.58,500.0,7.64,1
63645.26,43,26299.43,0.4132,0.2966,9,1,2.87,22423.43,1.3,0
64400.88,21,15918.22,0.2472,0.1576,1,1,3.95,16533.32,3.05,1
40847.48,22,12906.67,0.316,0.3558,4,0,7.82,13395.3,4.5,0
40756.52,39,6030.85,0.148,0.4155,7,1,6.08,24138.1,18.79,1
52786.69,34,0.0,0.0,0.1473,2,1,9.59,10167.66,6.92,1
37067.16,28,30695.57,0.8281,0.0597,3,1,11.81,22895.5,7.04,0
71839.67,58,21655.66,0.3014,0.0471,5,2,5.43,500.0,6.96,1
47615.86,32,0.0,0.0,0.5276,4,1,11.88,6136.08,5.35,0
12000.0,46,24157.71,2.0131,0.304,3,0,10.48,18334.28,3.38,0
47503.56,47,26069.77,0.5488,0.2996,3,2,9.8,25425.63,4.22,0
34229.12,49,16492.51,0.4818,0.2221,2,0,8.44,2257.73,1.82,0
22374.48,35,34177.33,1.5275,0.1638,8,1,8.72,8655.34,11.14,0
30251.47,21,17600.64,0.5818,0.0684,5,0,11.97,13329.68,6.16,0
57188.17,63,0.0,0.0,0.5501,5,1,7.72,4484.78,1.53,0
81572.82,48,19382.03,0.2376,0.1181,7,2,8.92,9893.96,6.63,1
61263.69,23,17938.77,0.2928,0.3412,7,0,10.05,24659.64,0.98,0
42869.93,38,7760.44,0.181,0.3458,7,0,9.37,3748.92,3.9,0
64118.08,54,21882.71,0.3413,0.2097,4,0,10.93,10077.0,9.56,0
45818.19,52,0.0,0.0,0.1425,4,1,8.64,14183.91,8.16,1
41107.99,49,26886.8,0.6541,0.3256,3,1,7.43,15723.53,3.9,0
31912.75,45,4462.54,0.1398,0.1783,3,1,10.57,5082.07,7.56,1
19963.42,46,3180.65,0.1593,0.1203,1,0,5.2,10573.63,8.08,0
47201.53,59,13634.1,0.2888,0.142,4,0,16.94,9681.26,2.74,1
58161.07,28,20195.68,0.3472,0.2012,2,1,11.06,14429.06,7.49,0
53067.53,39,16967.09,0.3197,0.0697,6,1,6.43,2590.67,5.0,1
46680.66,62,6088.09,0.1304,0.0336,6,0,6.88,22171.32,6.34,1
36085.08,42,8926.93,0.2474,0.052,5,1,15.0,14064.33,14.74,0
67164.92,49,1403.49,0.0209,0.266,5,1,19.37,20536.88,3.64,1
28657.36,53,12303.84,0.4293,0.0327,3,1,7.4,7429.97,10.82,1
70520.56,58,27900.25,0.3956,0.0381,8,2,5.77,2238.42,5.46,1
34955.66,55,14948.84,0.4277,0.4674,5,1,9.17,4363.67,3.9,0
39951.3,63,25312.97,0.6336,0.14,5,0,10.8,17605.37,9.64,0
25664.3,23,32464.82,1.265,0.2638,4,3,7.15,8473.66,3.36,0
44971.96,39,7943.78,0.1766,0.4361,0,1,16.23,500.0,8.29,1
74506.25,30,12761.12,0.1713,0.1606,3,1,5.42,13443.96,2.9,1
65312.56,47,41054.31,0.6286,0.429,2,2,16.68,9433.7,3.02,0
74568.44,35,32332.12,0.4336,0.2672,5,1,18.01,9637.36,9.48,1
65442.85,31,0.0,0.0,0.3392,2,0,7.24,500.0,2.77,0
32926.6,46,19645.78,0.5967,0.501,7,0,19.87,500.0,4.29,1
48384.22,44,15006.72,0.3102,0.1852,2,0,7.12,7616.02,2.72,1
39396.02,33,24917.44,0.6325,0.3672,2,2,6.66,4579.73,12.82,0
81611.5,52,6060.25,0.0743,0.0157,5,1,9.14,7445.2,5.25,1
31064.23,57,4924.7,0.1585,0.0364,5,2,4.68,18660.11,5.21,0
72873.95,24,6887.15,0.0945,0.3566,5,2,18.65,3487.01,11.39,1
72859.08,33,8136.86,0.1117,0.1992,5,2,19.31,4754.33,3.98,1
91592.4,29,24783.89,0.2706,0.2763,0,2,8.85,7783.09,10.51,1
46806.27,54,825.59,0.0176,0.1158,7,5,4.31,4293.22,1.88,0
69246.44,57,7528.63,0.1087,0.3467,8,4,5.24,10276.8,6.05,1
100633.04,27,0.0,0.0,0.5153,4,1,3.45,20221.18,9.74,1
42647.17,21,27085.41,0.6351,0.2376,4,0,13.78,9700.06,2.24,0
24299.2,32,30252.36,1.245,0.2798,4,1,7.13,14065.73,4.9,0
17399.8,41,11075.12,0.6365,0.2784,4,2,9.18,500.0,4.41,0
69254.24,31,11424.61,0.165,0.1336,1,0,8.37,12652.31,2.96,1
17337.0,64,20438.66,1.1789,0.2072,4,2,10.11,23806.53,16.22,0
47553.62,64,32693.78,0.6875,0.067,8,1,8.39,12786.1,4.73,0
63746.26,64,19903.33,0.3122,0.6267,3,0,11.02,13025.63,6.68,0
58703.51,34,6629.5,0.1129,0.3675,2,2,9.7,14284.37,4.31,0
63508.9,54,0.0,0.0,0.3493,5,0,5.12,24544.06,2.18,0
59445.8,54,1618.48,0.0272,0.2831,3,1,13.61,22830.23,8.77,1
80577.32,45,15878.63,0.1971,0.6674,4,0,13.12,3824.35,8.75,1
35953.67,24,7136.07,0.1985,0.0257,7,0,3.7,21621.06,9.16,0
41460.1,46,17339.61,0.4182,0.0901,3,0,8.33,23008.58,2.54,1
39546.81,36,8364.91,0.2115,0.4482,2,2,8.57,500.0,11.72,0
71603.84,30,2302.24,0.0322,0.4861,2,0,10.25,12208.94,6.01,1
73007.97,22,875.62,0.012,0.2347,4,0,9.37,16204.4,3.71,1
64024.51,55,33748.25,0.5271,0.5735,6,2,8.26,500.0,6.93,0
78669.87,39,25667.85,0.3263,0.3409,2,2,1.79,6557.09,3.5,0
31439.18,26,35766.22,1.1376,0.6888,3,2,10.48,6273.8,3.52,0
88344.48,39,21479.41,0.2431,0.4397,6,4,3.99,6839.13,2.62,0
85464.77,28,9840.1,0.1151,0.3281,4,2,11.32,20357.06,5.32,1
69712.44,34,30880.09,0.443,0.2192,8,0,2.88,11547.56,4.43,1
90635.98,30,14603.18,0.1611,0.4228,5,1,11.64,15369.51,2.61,1
21867.54,23,17650.1,0.8071,0.0945,5,2,5.51,12715.58,2.05,0
44511.04,58,14486.11,0.3254,0.1644,5,2,11.41,31744.91,2.66,1
40293.93,49,0.0,0.0,0.2387,1,1,9.27,19971.36,10.0,1
69429.59,35,34256.82,0.4934,0.4996,7,5,2.26,11859.45,7.82,0
33997.19,43,20892.05,0.6145,0.3618,1,0,1.89,9887.83,5.37,0
70149.9,43,18957.88,0.2702,0.4209,2,0,6.17,6427.69,3.88,1
82410.72,38,14258.69,0.173,0.4278,6,0,11.73,4214.3,4.16,1
68904.06,39,16961.13,0.2462,0.4851,7,0,6.35,2424.75,7.35,1
60675.02,48,7832.65,0.1291,0.2922,4,2,23.01,19856.4,20.14,1
35242.53,46,22398.95,0.6356,0.3712,8,1,8.3,4839.96,2.77,0
38062.98,30,0.0,0.0,0.3428,2,0,7.31,17136.27,13.28,1
79992.38,24,17232.82,0.2154,0.4913,4,0,11.74,7971.81,4.68,1
70586.98,22,21738.88,0.308,0.239,8,2,11.77,5991.27,13.77,1
54219.61,23,12615.97,0.2327,0.1717,3,1,12.4,9357.91,9.22,0
46641.81,27,19450.41,0.417,0.058,2,0,10.06,26335.3,7.68,0
14483.84,36,3103.99,0.2143,0.2415,4,0,26.08,36301.46,5.87,1
33582.95,51,3410.08,0.1015,0.1717,3,0,10.28,9068.04,2.04,1
93228.38,30,17840.61,0.1914,0.2824,5,2,15.65,8334.57,6.1,1
29390.89,39,23142.6,0.7874,0.0719,2,0,4.03,19640.08,5.45,0
58789.6,48,0.0,0.0,0.0642,4,1,7.93,13221.56,3.59,1
75148.88,37,21264.25,0.283,0.1192,4,2,8.08,6773.54,3.74,1
29901.55,48,8481.58,0.2837,0.6062,3,0,13.44,15926.26,15.32,0
58694.21,39,12686.33,0.2161,0.2139,5,0,5.26,18140.16,5.25,0
73758.31,57,0.0,0.0,0.2808,1,1,7.94,10079.87,5.55,1
55249.99,43,4780.59,0.0865,0.4787,5,2,10.75,10303.5,5.78,0
112368.06,40,26593.5,0.2367,0.2966,1,2,6.72,25719.82,4.58,1
21628.01,33,15394.36,0.7118,0.2932,7,2,2.66,5433.19,1.81,0
76174.57,33,10406.66,0.1366,0.1259,4,1,13.79,7679.72,6.0,1
51543.97,63,13602.14,0.2639,0.5355,1,2,16.13,8299.68,9.88,0
70438.4,31,20870.54,0.2963,0.1653,3,1,8.22,25592.44,3.48,1
63826.14,35,20285.93,0.3178,0.1578,1,1,9.47,500.0,12.22,1
40336.88,37,14099.68,0.3495,0.3398,3,2,11.48,18579.28,14.03,0
59579.93,48,28115.51,0.4719,0.4109,2,0,14.12,11764.01,1.6,0
17841.97,39,26645.55,1.4934,0.2255,3,0,5.02,26507.92,9.2,0
67064.95,24,19960.46,0.2976,0.1282,6,0,6.43,14845.03,6.57,0
60963.17,42,15655.34,0.2568,0.1678,7,1,4.36,500.0,2.63,0
67773.2,42,22887.85,0.3377,0.239,3,0,17.05,24891.91,6.26,1
76162.37,57,18771.21,0.2465,0.3338,6,1,11.62,10111.92,4.13,1
62352.4,59,27729.6,0.4447,0.1604,12,1,5.58,500.0,6.57,0
57961.79,54,25794.74,0.445,0.8359,2,0,4.33,8756.6,5.37,0
37378.63,53,2780.95,0.0744,0.5797,1,1,11.19,12288.82,4.79,1
40755.58,64,1968.44,0.0483,0.257,4,2,2.15,3606.8,6.37,0
78734.69,62,6585.01,0.0836,0.1264,2,3,16.74,500.0,6.38,1
83726.71,60,26713.66,0.3191,0.1076,8,2,11.27,14372.73,4.27,1
50237.79,53,0.0,0.0,0.5777,4,2,7.24,2049.45,1.43,0
55920.05,32,19737.09,0.353,0.3713,3,1,8.68,3792.37,4.09,0
36907.71,22,19350.52,0.5243,0.0698,4,0,10.52,22858.69,2.6,1
78455.14,48,28951.78,0.369,0.4087,0,4,14.24,9355.56,2.73,1
68308.34,30,17164.06,0.2513,0.1061,3,0,7.37,2262.38,4.54,0
93824.35,42,0.0,0.0,0.1505,4,3,5.23,4835.34,4.12,1
37433.54,37,3487.74,0.0932,0.3942,5,0,12.31,15089.66,4.23,1
47439.84,46,816.05,0.0172,0.2217,3,2,13.36,15375.36,3.46,1
59628.92,23,8544.67,0.1433,0.5495,6,2,11.93,17325.7,2.85,0
67929.79,27,12805.18,0.1885,0.4347,4,0,5.91,18434.22,4.56,1
50686.65,64,1014.7,0.02,0.301,2,2,13.85,14668.19,6.42,0
37540.78,28,32647.94,0.8697,0.0669,6,0,14.31,16864.17,2.66,0
72628.15,40,0.0,0.0,0.2199,3,2,6.39,8195.09,2.53,1
69422.71,32,31153.24,0.4487,0.1377,4,2,6.2,3057.44,3.18,0
36674.52,55,29221.96,0.7968,0.2152,3,1,7.4,22863.7,6.22,0
82108.86,37,25779.63,0.314,0.4137,0,0,4.13,19042.04,5.2,1
78403.97,48,6674.8,0.0851,0.2831,3,1,22.1,9748.51,2.71,1
57685.93,61,19109.41,0.3313,0.1829,4,0,15.14,6685.07,11.07,1
56591.96,30,0.0,0.0,0.1852,7,0,11.6,30289.12,10.13,1
66081.16,42,25930.88,0.3924,0.1167,2,1,5.3,4764.14,2.46,0
37765.94,58,14112.18,0.3737,0.1501,1,3,5.96,13817.84,7.5,0
55600.63,53,10088.16,0.1814,0.3102,3,0,12.01,6638.07,1.49,1
12000.0,42,315.06,0.0263,0.396,6,0,10.91,8710.48,5.21,0
72529.11,64,0.0,0.0,0.1734,5,0,6.39,5998.15,8.55,1
23770.14,57,2537.51,0.1068,0.3926,9,0,14.55,500.0,1.53,0
85068.4,33,28353.58,0.3333,0.2471,1,1,12.97,15121.3,16.15,1
48397.6,47,10166.0,0.2101,0.5057,2,1,4.15,17254.3,4.53,0
50766.66,35,12968.05,0.2554,0.3544,4,3,11.73,6683.0,7.34,1
42445.32,42,22866.65,0.5387,0.3045,5,0,12.88,32850.39,3.39,0
49239.22,50,36668.03,0.7447,0.3378,5,1,10.88,14266.41,3.44,0
83370.63,63,30900.06,0.3706,0.4063,4,1,11.27,13338.2,5.24,1
12000.0,60,3331.98,0.2777,0.1914,4,1,2.28,15095.6,9.0,0
80539.31,57,0.0,0.0,0.5882,4,3,6.93,7256.21,5.67,0
61760.47,54,43315.37,0.7013,0.1314,1,1,7.79,4179.14,3.22,0
30859.57,64,42227.9,1.3684,0.3422,0,1,14.27,5909.24,2.76,0
33493.75,54,17261.44,0.5154,0.3527,2,2,5.48,7639.29,13.81,0
88527.86,55,0.0,0.0,0.4159,5,1,5.18,16485.17,5.85,1
36089.86,62,26558.72,0.7359,0.0919,4,2,5.41,8977.64,4.56,0
31932.99,39,13704.2,0.4292,0.6731,1,1,6.53,16949.84,9.09,0
77746.29,28,13644.23,0.1755,0.1497,3,1,22.84,1907.27,7.34,1
61771.06,59,25733.51,0.4166,0.3826,6,1,6.88,6845.63,4.37,1
36241.49,53,19012.5,0.5246,0.3344,5,0,14.94,6301.65,1.36,1
59332.5,64,770.22,0.013,0.4056,2,2,15.03,500.0,12.62,1
34484.95,48,11103.1,0.322,0.2512,3,0,8.27,8336.26,9.77,1
77016.43,57,22933.84,0.2978,0.0848,4,0,10.12,3699.15,3.37,1
76227.42,45,21123.03,0.2771,0.4084,2,5,11.3,15656.94,1.55,1
65640.12,56,18144.2,0.2764,0.2682,2,0,17.19,17860.93,5.29,0
62233.22,37,26201.08,0.421,0.2964,5,2,10.98,797.92,14.45,0
90223.76,44,10659.4,0.1181,0.0455,3,2,13.67,10036.45,2.68,1
54993.73,41,17144.04,0.3117,0.6527,5,1,6.25,1762.25,3.76,1
31362.52,22,0.0,0.0,0.1197,3,1,10.71,14595.89,7.32,1
63989.48,51,9604.2,0.1501,0.1528,1,3,5.14,6503.74,5.11,0
96720.94,64,24166.83,0.2499,0.3043,4,0,9.47,7727.62,5.81,1
34704.81,53,10315.27,0.2972,0.3505,3,1,4.25,10265.65,15.25,0
47770.74,50,9405.27,0.1969,0.4423,2,0,7.27,14287.33,7.79,0
63328.92,32,2502.56,0.0395,0.114,2,1,15.6,12440.82,2.42,1
53921.9,64,27040.39,0.5015,0.6676,1,0,4.91,15145.62,14.93,0
35353.93,32,21581.56,0.6104,0.2103,4,2,5.87,17750.16,2.71,1
77437.16,44,24904.98,0.3216,0.3826,3,2,10.06,10935.11,9.86,1
101400.81,44,0.0,0.0,0.1868,4,1,12.83,3715.25,9.1,1
58922.63,31,13074.6,0.2219,0.5371,4,1,6.87,500.0,3.4,1
36918.63,33,11638.67,0.3153,0.1807,4,2,4.59,5897.32,6.48,0
24020.79,47,11633.14,0.4843,0.2205,4,0,5.35,13798.76,5.93,0
60159.52,28,7607.67,0.1265,0.4575,7,3,3.62,935.33,3.44,0
77077.55,30,10846.75,0.1407,0.5139,7,1,13.09,20590.27,2.83,0
64503.35,28,25195.74,0.3906,0.3938,3,0,12.19,3592.91,6.87,0
54951.92,40,0.0,0.0,0.2655,2,0,5.25,11096.74,10.91,0
43214.57,28,36327.54,0.8406,0.2746,6,0,4.03,23810.6,8.32,0
33156.73,29,20806.09,0.6275,0.4707,9,0,7.99,10542.04,5.82,0
71695.03,27,14492.02,0.2021,0.5139,6,0,6.3,3263.31,4.68,0
73275.43,34,25882.01,0.3532,0.1491,1,0,10.64,500.0,3.59,0
24085.4,48,0.0,0.0,0.0629,1,1,4.53,15249.21,3.27,0
86796.78,22,7023.59,0.0809,0.0862,3,0,5.12,14481.53,3.53,1
66481.42,63,13547.09,0.2038,0.4899,6,1,20.82,16608.69,5.07,1
82991.89,28,31386.72,0.3782,0.2558,3,1,8.7,12904.73,3.51,1
28157.45,33,14442.04,0.5129,0.1891,4,3,6.37,7708.14,5.18,0
27683.52,41,20400.66,0.7369,0.1723,1,0,21.08,5709.06,8.64,0
52020.61,48,7925.05,0.1523,0.597,4,2,2.92,12333.79,3.99,1
65055.69,55,20842.1,0.3204,0.5051,4,2,6.79,19919.72,6.26,0
90927.22,43,35126.88,0.3863,0.2894,6,2,9.28,500.0,4.9,0
69121.58,35,26946.32,0.3898,0.4126,5,1,12.56,19509.54,2.17,1
50146.37,22,14022.53,0.2796,0.3569,4,2,3.57,9676.01,14.03,0
34472.62,32,23105.89,0.6703,0.2006,6,0,5.27,10661.99,6.81,0
79600.01,56,21930.2,0.2755,0.3515,11,1,10.05,17561.92,6.07,1
35705.89,23,21079.05,0.5904,0.2355,3,1,4.6,10633.82,2.29,0
87569.37,25,28343.44,0.3237,0.5078,4,2,10.58,13806.33,3.5,1
49312.31,23,28253.73,0.573,0.3037,8,3,13.64,500.0,2.9,0
86811.64,39,13474.1,0.1552,0.3551,7,1,6.58,9780.63,6.36,1
68578.63,22,22702.55,0.331,0.2519,7,2,7.56,16051.25,13.08,1
52260.09,64,10402.86,0.1991,0.3072,8,2,6.8,8866.83,8.37,1
44612.07,57,3923.13,0.0879,0.4076,5,1,11.37,9346.91,6.83,0
48181.84,37,11766.07,0.2442,0.2973,5,3,18.31,13312.37,2.85,1
63566.33,34,14084.66,0.2216,0.4649,4,0,7.58,15448.8,6.46,1
56543.13,48,0.0,0.0,0.4003,4,1,13.82,24173.28,2.01,1
43123.77,47,25323.99,0.5872,0.3547,3,0,7.05,15516.46,4.99,0
51687.37,30,0.0,0.0,0.2796,3,2,6.3,22812.13,2.64,0
56571.54,23,47577.8,0.841,0.3268,5,2,10.72,11223.93,10.13,0
12425.32,56,33022.55,2.6577,0.3889,3,1,4.42,500.0,6.79,0
64163.36,58,11867.9,0.185,0.1329,6,1,20.06,8575.16,4.56,1
35405.58,45,15113.12,0.4269,0.198,3,0,7.99,5519.34,5.38,0
31933.35,42,18635.66,0.5836,0.0882,2,1,8.92,11495.6,8.19,0
21253.11,59,7930.08,0.3731,0.3534,1,3,13.05,9430.59,6.18,0
19122.15,50,17311.43,0.9053,0.2097,5,0,7.81,14107.22,11.47,0
27891.05,41,13272.0,0.4759,0.1537,5,3,13.02,6637.3,1.91,0
40819.58,50,13868.73,0.3398,0.2521,3,0,8.81,13725.51,4.12,1
94065.18,48,17177.53,0.1826,0.1085,7,0,13.97,14957.71,3.75,1
44482.41,51,0.0,0.0,0.1012,3,1,10.99,12283.36,1.55,1
58555.0,46,15474.84,0.2643,0.1817,5,1,21.01,500.0,2.15,1
63009.63,63,16961.37,0.2692,0.1735,4,0,12.45,19150.13,4.57,0
57621.3,42,16546.2,0.2872,0.3327,5,0,26.5,16957.86,2.81,1
53451.13,41,12410.03,0.2322,0.0773,3,3,5.4,10469.51,6.83,1
31094.12,21,28654.29,0.9215,0.2827,2,0,10.46,500.0,3.85,0
84018.55,57,10756.17,0.128,0.0691,1,2,11.7,14416.15,9.71,1
91143.93,33,17727.91,0.1945,0.5116,4,1,6.87,7776.74,7.14,1
21346.83,41,30567.57,1.4319,0.1813,1,1,15.66,7603.72,6.1,0
34519.43,29,14047.49,0.4069,0.1881,4,1,12.11,11373.98,10.9,1
49403.79,37,17573.56,0.3557,0.4867,3,3,12.51,23642.44,10.0,0
35709.24,41,13843.38,0.3877,0.0909,6,4,17.95,13175.51,4.14,1
65119.31,51,29848.44,0.4584,0.3508,3,2,7.51,11114.7,18.12,0
40434.56,59,11907.31,0.2945,0.5645,7,0,4.98,7828.13,19.74,0
98301.12,42,30400.25,0.3093,0.2493,3,1,7.81,12248.8,6.44,1
78810.97,32,13756.95,0.1746,0.1378,6,1,9.3,11990.97,3.83,1
59251.48,26,4686.48,0.0791,0.1131,4,0,13.38,16824.23,3.39,1
75539.73,36,23152.48,0.3065,0.3349,5,1,6.52,7748.18,11.52,0
77118.01,46,11343.99,0.1471,0.2436,4,0,15.52,5503.57,4.64,0
43721.05,25,22446.01,0.5134,0.0316,2,1,12.48,8457.08,0.84,0
38675.66,29,0.0,0.0,0.2898,2,5,17.74,11303.54,5.18,1
56562.86,60,15062.46,0.2663,0.3014,6,0,11.53,11830.12,1.58,0
72232.72,34,9484.74,0.1313,0.1748,6,0,5.33,11921.95,4.33,1
57781.21,64,2240.9,0.0388,0.4205,3,1,16.75,4072.41,6.04,1
23460.07,62,8361.11,0.3564,0.0179,3,0,7.12,11316.41,9.36,0
38943.51,50,8115.56,0.2084,0.3458,4,0,16.91,17469.03,6.32,1
53520.54,46,14424.17,0.2695,0.4273,4,1,4.65,22178.03,3.45,0
53486.69,49,0.0,0.0,0.4852,3,1,2.77,19875.34,8.03,1
94450.84,39,18795.29,0.199,0.3479,5,1,18.2,11513.79,4.77,0
27280.24,28,31394.58,1.1508,0.2126,2,0,7.22,10733.51,1.08,0
65111.78,43,18371.14,0.2821,0.2794,4,2,5.16,21944.37,1.84,1
84782.26,62,24707.86,0.2914,0.129,4,1,12.76,11121.02,10.68,1
100428.99,55,28134.75,0.2801,0.1791,5,1,9.99,18936.95,6.96,1
46912.05,51,29837.87,0.636,0.1914,7,1,7.2,11767.23,11.21,1
64828.59,55,37441.66,0.5775,0.3362,5,0,9.2,500.0,2.67,0
66395.21,52,9009.58,0.1357,0.0461,4,0,3.4,17312.16,3.82,1
58909.63,25,6378.19,0.1083,0.3043,2,0,14.07,19730.03,4.43,1
53023.1,36,24401.59,0.4602,0.1736,5,0,4.93,9375.45,3.54,0
63719.51,37,23499.19,0.3688,0.5297,5,0,2.33,2741.67,5.81,0
12000.0,52,24308.1,2.0257,0.3395,4,1,22.62,24172.76,14.47,0
68641.39,58,37671.39,0.5488,0.0664,6,2,7.02,10833.15,4.12,1
57523.56,52,15136.44,0.2631,0.3284,4,0,3.66,9249.78,9.04,1
50550.5,40,20113.88,0.3979,0.4427,3,1,8.67,15590.98,6.67,0
95937.24,22,3235.34,0.0337,0.3055,2,1,11.34,33890.43,5.83,1
41501.32,40,40623.85,0.9789,0.1973,6,4,13.87,15872.9,3.56,0
46938.48,38,10961.46,0.2335,0.3266,7,0,5.65,13426.02,2.69,0
94831.07,21,11301.41,0.1192,0.4154,2,2,11.68,12558.24,15.85,1
38358.77,49,10839.0,0.2826,0.7236,3,1,20.38,25232.85,2.69,0
43997.69,49,7261.25,0.165,0.4961,5,0,2.94,16218.6,10.32,1
52059.49,39,6246.76,0.12,0.3941,5,3,6.59,18910.53,9.98,0
71814.69,64,8715.55,0.1214,0.2932,2,1,9.91,14431.44,3.38,0
59156.05,60,0.0,0.0,0.0939,3,3,4.12,16286.86,1.29,1
29147.49,26,5576.18,0.1913,0.3317,5,1,2.87,9772.83,12.74,0
44356.63,64,38387.56,0.8654,0.1999,5,1,8.37,13354.6,5.72,0
42852.91,59,23827.86,0.556,0.4769,7,1,12.56,6511.03,2.81,0
53455.58,28,26110.85,0.4885,0.1457,5,1,8.83,7935.78,3.31,0
63516.87,44,29126.51,0.4586,0.3134,6,0,5.27,15923.54,9.06,0
63364.12,40,37009.61,0.5841,0.5296,1,1,9.84,6371.23,10.86,0
19479.76,34,0.0,0.0,0.301,2,0,7.89,13044.04,3.05,0
76278.82,25,241.4,0.0032,0.4619,6,1,2.85,9058.97,3.41,0
60051.38,61,5355.32,0.0892,0.3957,2,2,18.18,3007.02,16.56,1
82690.64,60,9363.24,0.1132,0.692,5,1,8.81,13822.04,7.22,1
63883.97,54,11393.17,0.1783,0.2316,4,2,10.66,18203.71,1.33,1
77026.46,36,9636.27,0.1251,0.0852,9,1,8.78,1478.21,5.07,1
